date,species,origin,destination,bird_count,distance_km,temperature_c,wind_speed_kmh,precipitation_mm,breeding_success_rate
2022-12-11,Arctic Tern,Greenland,Brazil,59,9000,27.93369887485671,7.6677723418651915,0.23428455191112255,0.8532555921433991
2022-12-11,Barn Swallow,Canada,Mexico,56,4500,19.2193371217351,20.169114946182532,0.9298029070969758,0.4464567434955614
2022-12-11,Ruby-throated Hummingbird,Alaska,Argentina,51,17000,11.335267520799327,16.55526134995415,0.13470522370567467,0.5605311577010506
2022-12-11,American Robin,Northern US,Central America,62,3000,10.293029581998322,19.88607434674732,1.2583454213029694,0.4366804534277137
2022-12-11,Canada Goose,Northern US,Central America,47,3000,13.26892713875988,19.494085502971163,0.8608658220722132,0.487994282146075
2022-12-11,Sandhill Crane,Alaska,Argentina,48,17000,14.57064805996925,8.395852791018948,2.1141359260260413,0.6672475909223156
2022-12-11,Peregrine Falcon,Northern US,Central America,40,3000,11.238410812389766,22.66266124654916,7.050293535221506,0.5547432611042142
2022-12-11,Osprey,Alaska,Argentina,48,17000,-1.894179894802413,16.805067305193887,0.4260812986129986,0.648663746818738
2022-12-11,Red Knot,Alaska,Argentina,48,17000,7.691343798162791,6.9753810279750255,1.0754227666120395,0.4832288891810782
2022-12-11,Warbler,Alaska,Argentina,47,17000,13.57515418428204,15.604950527324855,2.435370575274828,0.4560695898092395
2022-12-18,Arctic Tern,Arctic,Antarctic,51,19000,7.193456001440262,18.474232954416976,0.015579822124613509,0.585175785939305
2022-12-18,Barn Swallow,Northern US,Central America,46,3000,12.364790798408682,7.61221520072265,6.591187284239125,0.6809016935875305
2022-12-18,Ruby-throated Hummingbird,Canada,Mexico,46,4500,23.423936901903474,19.10712672710841,1.080764827887489,0.7548441008524795
2022-12-18,American Robin,Greenland,Brazil,58,9000,35.68435340521079,10.550933185960485,1.4778935247560192,0.5584566950170411
2022-12-18,Canada Goose,Northern US,Central America,47,3000,40.31247233263117,7.852001076593808,1.6271011084097726,0.4915540231487381
2022-12-18,Sandhill Crane,Alaska,Argentina,54,17000,2.4628641241986227,17.900626691039,3.7752954386486506,0.5409781249996612
2022-12-18,Peregrine Falcon,Northern US,Central America,49,3000,19.128213727331456,19.52212136738837,0.7551453944297487,0.7973382671855267
2022-12-18,Osprey,Northern US,Central America,48,3000,3.076364417316441,16.535216948718485,0.3619296575967721,0.5416394219201797
2022-12-18,Red Knot,Northern US,Central America,44,3000,15.791821875696272,18.78947798813528,6.8939486526149745,0.7793239867104149
2022-12-18,Warbler,Arctic,Antarctic,51,19000,16.5744230683875,6.06680326010367,1.0169888952011115,0.46244023945303947
2022-12-25,Arctic Tern,Greenland,Brazil,46,9000,3.4344478293266363,15.870687567482474,3.671872669444809,0.8300209788185473
2022-12-25,Barn Swallow,Alaska,Argentina,50,17000,27.812386535229802,17.424002892083642,0.007085784682146639,0.8586787053413096
2022-12-25,Ruby-throated Hummingbird,Arctic,Antarctic,48,19000,27.07716755909506,20.999833451110696,5.49140572452184,0.5419376836084775
2022-12-25,American Robin,Greenland,Brazil,50,9000,10.158365834222565,19.25084018265994,0.9174245947997143,0.5020043005522155
2022-12-25,Canada Goose,Arctic,Antarctic,58,19000,12.240897875979693,22.028773926622286,4.7343376140467885,0.6038230041270872
2022-12-25,Sandhill Crane,Northern US,Central America,55,3000,5.36239401624483,14.040571469293708,0.21509997485652124,0.34383518761966886
2022-12-25,Peregrine Falcon,Northern US,Central America,49,3000,21.81634223668389,15.964075455843032,6.122784479112323,0.40817407836938435
2022-12-25,Osprey,Alaska,Argentina,57,17000,15.141083562531248,17.13844560453081,1.663957904352616,0.8165582895472177
2022-12-25,Red Knot,Greenland,Brazil,50,9000,2.6535847664291055,7.456799577142084,0.1768813935152641,0.3278976238147826
2022-12-25,Warbler,Arctic,Antarctic,45,19000,2.5119686751031765,14.909183858058888,0.21122833263305701,0.7526255733149458
2023-01-01,Arctic Tern,Canada,Mexico,50,4500,11.333422277195005,23.0866569506508,0.27345811543891585,0.8687624078277909
2023-01-01,Barn Swallow,Northern US,Central America,46,3000,13.941940075788285,15.032596178461883,0.04712501565604519,0.5132759111304832
2023-01-01,Ruby-throated Hummingbird,Greenland,Brazil,53,9000,9.58526993492831,20.68883084141458,2.270842419047755,0.5836826784676348
2023-01-01,American Robin,Greenland,Brazil,46,9000,13.979937198727383,21.23427195441668,2.8451885985248015,0.4594796531572035
2023-01-01,Canada Goose,Canada,Mexico,41,4500,3.4653279881388492,21.729463833319425,5.989665729574852,0.783382155164951
2023-01-01,Sandhill Crane,Greenland,Brazil,60,9000,30.67552220104931,23.755060310229673,0.2750879583029659,0.35264035635761937
2023-01-01,Peregrine Falcon,Arctic,Antarctic,61,19000,13.288206302036006,23.35605080419167,0.30081416217969215,0.6310675702354173
2023-01-01,Osprey,Alaska,Argentina,36,17000,14.33887606047993,7.311133976726776,0.1480833632329486,0.7563348693119538
2023-01-01,Red Knot,Alaska,Argentina,47,17000,21.18068493930042,11.392960551752495,0.959653278067919,0.6682273091125368
2023-01-01,Warbler,Northern US,Central America,50,3000,18.465270183130006,24.723606232173903,3.442120720902874,0.5609881187328272
2023-01-08,Arctic Tern,Arctic,Antarctic,60,19000,20.251789815885974,18.56720179565804,0.6742664007348382,0.4512853563987914
2023-01-08,Barn Swallow,Arctic,Antarctic,52,19000,-8.302853340321398,8.499936575011679,4.408988934022475,0.6652125167296805
2023-01-08,Ruby-throated Hummingbird,Alaska,Argentina,46,17000,21.226270398123212,12.106794164390939,1.7079016593127117,0.7998341647585282
2023-01-08,American Robin,Arctic,Antarctic,37,19000,21.522282001166946,22.682944259714436,2.7578056447707473,0.8953491474933453
2023-01-08,Canada Goose,Canada,Mexico,48,4500,16.97912409896198,12.28570002589665,0.16745126653301923,0.832192241713992
2023-01-08,Sandhill Crane,Alaska,Argentina,55,17000,5.341649232764574,21.258096615055983,0.2520265156345608,0.753642966133057
2023-01-08,Peregrine Falcon,Alaska,Argentina,46,17000,20.363892188475763,20.443050096149292,5.2624211617455465,0.4566762866598463
2023-01-08,Osprey,Greenland,Brazil,49,9000,-1.7114716479534877,23.02773713621314,0.18835386056979106,0.3791578954522865
2023-01-08,Red Knot,Alaska,Argentina,53,17000,28.67895263158605,6.395715680009295,0.5911136906135039,0.41808704967618426
2023-01-08,Warbler,Arctic,Antarctic,40,19000,-2.080348576403143,13.176873234501365,0.4617118312747316,0.5416521712484652
2023-01-15,Arctic Tern,Canada,Mexico,54,4500,7.691250734864895,22.293182277797833,1.3602419001128305,0.6432881266718402
2023-01-15,Barn Swallow,Canada,Mexico,57,4500,11.362309786268497,10.289443150739936,0.27845617402585743,0.5980063641466365
2023-01-15,Ruby-throated Hummingbird,Greenland,Brazil,57,9000,14.261692476204738,20.37150344818797,1.791300761739197,0.48630165152969
2023-01-15,American Robin,Northern US,Central America,57,3000,22.66426712008701,5.11188311763739,0.08745088641715136,0.44643807062575513
2023-01-15,Canada Goose,Alaska,Argentina,51,17000,6.567016887150475,12.985985120515718,1.4181231286513993,0.7861235097020014
2023-01-15,Sandhill Crane,Canada,Mexico,50,4500,22.020303236673264,7.236007424678743,1.6661474887572583,0.4492150856826811
2023-01-15,Peregrine Falcon,Alaska,Argentina,53,17000,12.174166168830165,9.424430283645984,8.6545609319918,0.48360366312536596
2023-01-15,Osprey,Greenland,Brazil,33,9000,10.773419713828783,12.682298224875385,0.49504078786132144,0.48315217746026584
2023-01-15,Red Knot,Alaska,Argentina,55,17000,23.301613723463042,22.402109166882088,1.7299435328154846,0.5579138214667274
2023-01-15,Warbler,Northern US,Central America,48,3000,18.72842248655825,18.404032586812527,2.639282417283255,0.6524246400754854
2023-01-22,Arctic Tern,Alaska,Argentina,59,17000,3.9564162096038515,12.901526507763851,0.3899273569533895,0.5181766492626942
2023-01-22,Barn Swallow,Greenland,Brazil,55,9000,14.30252732619265,5.6038403067437725,0.22260939301855615,0.8792913942047604
2023-01-22,Ruby-throated Hummingbird,Northern US,Central America,42,3000,42.231179876264314,9.431868608788946,2.8262854536919995,0.48573190164159047
2023-01-22,American Robin,Northern US,Central America,53,3000,21.07367085705787,20.798240034056906,3.406559228473747,0.4742889633653662
2023-01-22,Canada Goose,Canada,Mexico,44,4500,12.666083853915481,20.739214539708183,1.2390743625354206,0.8994544606783865
2023-01-22,Sandhill Crane,Canada,Mexico,51,4500,17.92709826049475,16.773779486720322,3.0137230669599733,0.35599687216189585
2023-01-22,Peregrine Falcon,Alaska,Argentina,39,17000,-4.0703202136108345,15.534957048600923,0.8968995401597947,0.6756357188656975
2023-01-22,Osprey,Arctic,Antarctic,64,19000,-1.9316012847330768,15.637819153181995,6.1639142351232445,0.8414076338565519
2023-01-22,Red Knot,Canada,Mexico,40,4500,26.769793635484866,20.162584129936896,4.829549020173557,0.3088980974590247
2023-01-22,Warbler,Greenland,Brazil,52,9000,9.232100365367478,19.532095287553254,2.4179078157621308,0.7298214330684263
2023-01-29,Arctic Tern,Arctic,Antarctic,49,19000,8.19785377727697,7.395338638217699,2.407877840147752,0.30364998654897557
2023-01-29,Barn Swallow,Northern US,Central America,40,3000,10.766394437252433,10.957526630455867,1.6436884868730337,0.5387743663774616
2023-01-29,Ruby-throated Hummingbird,Greenland,Brazil,47,9000,12.580717712647138,14.612414672332878,1.6451989015194504,0.7907259827328541
2023-01-29,American Robin,Arctic,Antarctic,54,19000,-0.8861685829984634,19.034620815115698,2.8238955193719537,0.7679773214332677
2023-01-29,Canada Goose,Greenland,Brazil,39,9000,19.41305215523572,22.677844750822096,1.9130607643630468,0.3781970187538154
2023-01-29,Sandhill Crane,Arctic,Antarctic,44,19000,22.092492250883133,21.46056617591529,0.5251735124077915,0.35906252940059447
2023-01-29,Peregrine Falcon,Northern US,Central America,39,3000,-4.288769827960085,22.133060316126244,1.8008998086655394,0.6108014018379506
2023-01-29,Osprey,Alaska,Argentina,51,17000,9.583035262435537,8.252565926314341,0.9822070126840793,0.4113624383732599
2023-01-29,Red Knot,Northern US,Central America,50,3000,6.5961832532997295,10.225747206736758,2.7835931051864535,0.5220348216276961
2023-01-29,Warbler,Alaska,Argentina,46,17000,9.014812931814635,15.983113815804783,2.5592122104371726,0.8960236728961051
2023-02-05,Arctic Tern,Greenland,Brazil,58,9000,8.755458912401114,19.099406676144117,0.8929857718940661,0.3272787763229555
2023-02-05,Barn Swallow,Greenland,Brazil,58,9000,12.412197796627787,8.924313023405904,1.5886775298533644,0.5718088502281131
2023-02-05,Ruby-throated Hummingbird,Northern US,Central America,39,3000,11.30636381071757,11.415288280434003,0.979287745645931,0.6735562779376141
2023-02-05,American Robin,Arctic,Antarctic,49,19000,17.296353150738256,5.566487150940553,2.3767167028687255,0.7845015150682938
2023-02-05,Canada Goose,Northern US,Central America,41,3000,5.2783778205667495,12.834555272623565,1.7796470054858398,0.4654115381416202
2023-02-05,Sandhill Crane,Greenland,Brazil,48,9000,15.795795465565606,5.681913957065405,2.3091192916638414,0.8026432557106584
2023-02-05,Peregrine Falcon,Canada,Mexico,46,4500,26.061717517923306,6.600651395318733,0.5550141909704824,0.7642076078875505
2023-02-05,Osprey,Arctic,Antarctic,40,19000,1.8774040667463137,23.08753667321985,1.4924615690390746,0.7749450578357948
2023-02-05,Red Knot,Greenland,Brazil,68,9000,20.36807469224904,6.453646311796297,3.624463861567812,0.40472753010209794
2023-02-05,Warbler,Canada,Mexico,54,4500,2.504350880759949,10.930190002842622,1.4272653328964264,0.7006043706049722
2023-02-12,Arctic Tern,Canada,Mexico,51,4500,15.246877638856583,11.77359208914062,2.8294853506014572,0.6263362178955847
2023-02-12,Barn Swallow,Arctic,Antarctic,34,19000,-4.631729098813249,20.725646145804504,2.7922208140796374,0.4253042498536752
2023-02-12,Ruby-throated Hummingbird,Canada,Mexico,53,4500,29.77145986663498,24.86772224057338,2.2712686134857245,0.4391070939299798
2023-02-12,American Robin,Canada,Mexico,50,4500,22.070404225412688,19.5321604236255,1.4256488276104675,0.5421536824590886
2023-02-12,Canada Goose,Northern US,Central America,49,3000,20.946985299808123,20.859873027850227,1.7288232947284423,0.6880833962094581
2023-02-12,Sandhill Crane,Arctic,Antarctic,48,19000,15.84729938500138,17.739152360415993,7.186016120087546,0.3409595195133006
2023-02-12,Peregrine Falcon,Arctic,Antarctic,44,19000,17.067178922004167,18.238991729597867,1.1640915061852923,0.7026674990246615
2023-02-12,Osprey,Canada,Mexico,52,4500,18.88059168420896,11.932808639263857,0.4500760028646568,0.7845333305995806
2023-02-12,Red Knot,Northern US,Central America,53,3000,24.537602558113537,10.460575913517188,0.5607708420082451,0.38223581012194874
2023-02-12,Warbler,Arctic,Antarctic,52,19000,36.71802667396602,8.544187596424791,4.1276971175999035,0.7456385182579917
2023-02-19,Arctic Tern,Greenland,Brazil,40,9000,13.285559755229725,18.739121384555816,0.6829602990591788,0.8098051844406748
2023-02-19,Barn Swallow,Arctic,Antarctic,48,19000,5.346594604732816,7.221048887562187,2.565758108755412,0.46050711441231995
2023-02-19,Ruby-throated Hummingbird,Alaska,Argentina,44,17000,10.430912812728536,21.74654867649036,4.20155707534817,0.4798376908325549
2023-02-19,American Robin,Greenland,Brazil,46,9000,30.319174074235512,10.387138363609882,9.033305224610672,0.702158212096555
2023-02-19,Canada Goose,Canada,Mexico,53,4500,19.47216801557102,21.714844904493052,0.5221080011009451,0.32136313590990523
2023-02-19,Sandhill Crane,Greenland,Brazil,54,9000,11.837718266894772,14.475667246156444,2.091077465792362,0.3169588206299866
2023-02-19,Peregrine Falcon,Alaska,Argentina,56,17000,7.941689866098551,23.465648314062896,0.15142438830282404,0.7819554430073712
2023-02-19,Osprey,Alaska,Argentina,46,17000,32.51207059055665,20.653100221111593,3.646932612290409,0.650239350096075
2023-02-19,Red Knot,Canada,Mexico,53,4500,8.074651156449972,17.28062396897301,3.9444778512880636,0.7519280632433264
2023-02-19,Warbler,Alaska,Argentina,45,17000,3.079584558380679,6.503171306761697,0.8540670685934478,0.6688544332443892
2023-02-26,Arctic Tern,Alaska,Argentina,53,17000,16.03117925717205,14.695561201808939,0.2236044533187601,0.46675320646161544
2023-02-26,Barn Swallow,Arctic,Antarctic,52,19000,10.485546096750664,21.461911605912675,5.14950183789861,0.6834868428738874
2023-02-26,Ruby-throated Hummingbird,Northern US,Central America,43,3000,14.29092571604621,23.48163868181527,6.978275717315437,0.6015401860736386
2023-02-26,American Robin,Greenland,Brazil,41,9000,27.02778229325564,6.367034297011324,0.02534514316937574,0.8389341112992974
2023-02-26,Canada Goose,Canada,Mexico,60,4500,5.236818426968451,17.426800428568985,1.474150578565592,0.8171664549485949
2023-02-26,Sandhill Crane,Canada,Mexico,49,4500,24.059268329086947,18.64958132473724,0.2142230828077339,0.49701124428643095
2023-02-26,Peregrine Falcon,Alaska,Argentina,49,17000,3.752756917924984,14.312373896759244,1.2570451437767,0.45420338608456634
2023-02-26,Osprey,Alaska,Argentina,45,17000,-0.26083907255212857,24.543754782648367,0.2360233469085136,0.42727523923316396
2023-02-26,Red Knot,Greenland,Brazil,52,9000,6.745561051557651,22.59810866615585,1.42961327212596,0.3493761246107856
2023-02-26,Warbler,Alaska,Argentina,53,17000,18.918300101727958,12.495018323521874,0.015674652508697193,0.7162102889827231
2023-03-05,Arctic Tern,Northern US,Central America,201,3000,14.48045229099222,20.267813568827194,0.21019444295252665,0.7660988216689733
2023-03-05,Barn Swallow,Northern US,Central America,173,3000,17.81348347489577,20.82595491567891,2.090369079293833,0.6418952863992803
2023-03-05,Ruby-throated Hummingbird,Canada,Mexico,209,4500,29.536681740739517,17.02942201762415,2.2273072173027275,0.533498769908088
2023-03-05,American Robin,Arctic,Antarctic,187,19000,8.405042916823827,17.914206894912745,8.50125330518786,0.4283374418248751
2023-03-05,Canada Goose,Canada,Mexico,212,4500,23.71035235310766,13.083897592177626,1.9602342233990526,0.8335428825160953
2023-03-05,Sandhill Crane,Canada,Mexico,189,4500,12.298199897675907,14.82135899307157,1.8284638813327463,0.3574012262569276
2023-03-05,Peregrine Falcon,Greenland,Brazil,230,9000,27.0357805453346,23.208221791562323,0.640384634467402,0.6030700310824046
2023-03-05,Osprey,Alaska,Argentina,197,17000,0.10715735559782047,5.343033613932282,3.4313049040625776,0.8278788343871517
2023-03-05,Red Knot,Greenland,Brazil,198,9000,5.939992469193857,23.13948586136957,4.488399812643391,0.8796582384527458
2023-03-05,Warbler,Greenland,Brazil,182,9000,-8.03274487592073,9.019480655824792,3.1220015922362636,0.7702217932565851
2023-03-12,Arctic Tern,Canada,Mexico,206,4500,24.07017963669654,13.176277801468206,2.3603921581840477,0.4200097567594959
2023-03-12,Barn Swallow,Greenland,Brazil,207,9000,20.167550269898662,11.82404144784307,2.168932022433857,0.5801996517199322
2023-03-12,Ruby-throated Hummingbird,Alaska,Argentina,184,17000,24.23044827226762,10.05359255478698,0.7925893878563021,0.6222724489720439
2023-03-12,American Robin,Northern US,Central America,196,3000,19.060940188486672,20.804315231038885,1.2974096040195306,0.7699666087694217
2023-03-12,Canada Goose,Arctic,Antarctic,193,19000,16.307433459121306,8.05305960001214,3.550788133257923,0.5132696781482871
2023-03-12,Sandhill Crane,Greenland,Brazil,203,9000,9.589445940719202,23.70791908367401,4.057563632980656,0.8186477946401571
2023-03-12,Peregrine Falcon,Alaska,Argentina,205,17000,11.364121231815712,10.195018722051516,1.6036499194095157,0.571039550925625
2023-03-12,Osprey,Northern US,Central America,211,3000,17.208009945925365,24.170325500052115,0.6043963182855522,0.7096463037762247
2023-03-12,Red Knot,Arctic,Antarctic,181,19000,11.979013492605064,16.709690183419575,2.67186945274685,0.30222966016319036
2023-03-12,Warbler,Canada,Mexico,201,4500,5.497941996371177,17.752528698925282,0.7243905369141954,0.6243175506533614
2023-03-19,Arctic Tern,Northern US,Central America,186,3000,7.624816644588877,7.455798038084467,1.666210665083972,0.4620574513701874
2023-03-19,Barn Swallow,Northern US,Central America,183,3000,18.603514757763442,7.244230784945458,1.7025417935136338,0.7685846404308314
2023-03-19,Ruby-throated Hummingbird,Greenland,Brazil,202,9000,16.88283067716693,10.301828038548999,1.6905467302469237,0.5653946420197261
2023-03-19,American Robin,Northern US,Central America,204,3000,19.951463409966387,17.918330528110282,8.533391902312843,0.3294321435526763
2023-03-19,Canada Goose,Northern US,Central America,197,3000,4.4846609117669445,12.511777480198479,7.76008227497654,0.482340526183481
2023-03-19,Sandhill Crane,Greenland,Brazil,216,9000,0.5229135143233066,23.264912389766323,0.5278489375171797,0.3726831443093409
2023-03-19,Peregrine Falcon,Canada,Mexico,203,4500,14.061652090195652,14.22097934437671,3.1315325414257473,0.5807493791673266
2023-03-19,Osprey,Northern US,Central America,215,3000,9.651029621789048,7.993469291672022,0.5132218765846908,0.5811478826250834
2023-03-19,Red Knot,Canada,Mexico,226,4500,27.07366127913661,13.641674257041359,1.8066316168129601,0.5092198854835112
2023-03-19,Warbler,Northern US,Central America,211,3000,21.15444686808514,9.243225258620583,0.45113838646740817,0.8155034169419602
2023-03-26,Arctic Tern,Alaska,Argentina,208,17000,9.52808211117509,10.441683151559554,0.18491648756621704,0.7980833413659922
2023-03-26,Barn Swallow,Canada,Mexico,187,4500,2.4864381776071305,19.77654874702359,0.4753183548804617,0.5360612936621162
2023-03-26,Ruby-throated Hummingbird,Arctic,Antarctic,216,19000,16.863995851446518,18.994127114998378,0.19735202564376314,0.6726444530822603
2023-03-26,American Robin,Northern US,Central America,202,3000,-5.277893303132949,21.801543193754483,3.2871765905940866,0.309923669573926
2023-03-26,Canada Goose,Greenland,Brazil,206,9000,10.965020670557692,24.791296164756137,0.343211169896303,0.609803891302996
2023-03-26,Sandhill Crane,Arctic,Antarctic,197,19000,23.22042003928943,24.727115910114822,1.1078425908100231,0.6624432603594381
2023-03-26,Peregrine Falcon,Greenland,Brazil,216,9000,12.714346088737907,16.833376411870077,0.025477242587043973,0.3007221683454107
2023-03-26,Osprey,Alaska,Argentina,186,17000,14.546583265399367,6.073943758787486,0.7520229960251027,0.38965914128521145
2023-03-26,Red Knot,Greenland,Brazil,186,9000,18.201291649769352,17.33476161149806,1.9664655205063524,0.47776190157268167
2023-03-26,Warbler,Canada,Mexico,179,4500,22.530099210641453,18.597457478943497,2.059653643076166,0.8166781458268688
2023-04-02,Arctic Tern,Northern US,Central America,182,3000,26.002751801452398,15.620062594859249,2.2974825350389247,0.6824345102239797
2023-04-02,Barn Swallow,Arctic,Antarctic,191,19000,30.798669556055074,12.650034613714688,1.0592048386925674,0.7036275158920622
2023-04-02,Ruby-throated Hummingbird,Arctic,Antarctic,195,19000,13.129424835263373,16.630166192481447,0.27895946756134604,0.8803915033383547
2023-04-02,American Robin,Alaska,Argentina,200,17000,15.954620413582965,15.074654906164684,0.3529335145846956,0.5215925665270054
2023-04-02,Canada Goose,Greenland,Brazil,202,9000,16.640159566406112,21.448446200325545,0.4879443560642694,0.4581437705511606
2023-04-02,Sandhill Crane,Arctic,Antarctic,231,19000,17.65318870448219,22.62933529759112,2.0360882713294144,0.5325959403352795
2023-04-02,Peregrine Falcon,Canada,Mexico,205,4500,12.930232184435624,20.50596036795006,3.2355225394151517,0.6897156772496216
2023-04-02,Osprey,Arctic,Antarctic,199,19000,-2.6835328927060615,12.76854442455714,3.43711522999092,0.5706984022125576
2023-04-02,Red Knot,Alaska,Argentina,204,17000,9.660556439983857,8.483644133058561,0.21182079860949343,0.7429090363325508
2023-04-02,Warbler,Northern US,Central America,223,3000,19.255099497852864,6.634079192044576,0.2909271022227138,0.3934056753251852
2023-04-09,Arctic Tern,Alaska,Argentina,209,17000,31.809298322656986,13.39307685342021,0.20312786518546258,0.3239916772787045
2023-04-09,Barn Swallow,Alaska,Argentina,204,17000,19.909466876202707,10.738070978242044,0.7773109872174842,0.6376773211249508
2023-04-09,Ruby-throated Hummingbird,Northern US,Central America,201,3000,22.019377404766836,21.21331546967025,1.061707979509642,0.747851539706463
2023-04-09,American Robin,Canada,Mexico,184,4500,5.9954202203055225,9.81919324562561,2.3044748293179653,0.35115493478211635
2023-04-09,Canada Goose,Greenland,Brazil,208,9000,3.0702662898086324,10.701989987659882,1.214128720054089,0.4743901976192211
2023-04-09,Sandhill Crane,Arctic,Antarctic,200,19000,11.072737615741826,13.026960084770362,2.537834000428309,0.8256197229127591
2023-04-09,Peregrine Falcon,Greenland,Brazil,206,9000,25.014029102300654,20.168919139997286,0.7750200594713087,0.36181151666532363
2023-04-09,Osprey,Greenland,Brazil,204,9000,10.426429310357094,12.600147284815037,3.979984495381016,0.6958879921728359
2023-04-09,Red Knot,Arctic,Antarctic,191,19000,6.523727875031158,19.57644360185491,2.7548804559783915,0.5384723554002162
2023-04-09,Warbler,Greenland,Brazil,189,9000,23.185946183432133,21.92132840150844,1.9237024528256481,0.7509698361877661
2023-04-16,Arctic Tern,Northern US,Central America,209,3000,15.329144646614564,18.91278516086274,0.25203727495764117,0.4503935880249417
2023-04-16,Barn Swallow,Greenland,Brazil,182,9000,17.678361725631802,10.17777483941009,2.8091065497030403,0.73297778160282
2023-04-16,Ruby-throated Hummingbird,Canada,Mexico,213,4500,8.560949375808779,17.19787483338599,1.0441914670013936,0.48991689011878187
2023-04-16,American Robin,Canada,Mexico,197,4500,14.661263342420183,23.31900941024689,3.014603072545727,0.33382691477433146
2023-04-16,Canada Goose,Northern US,Central America,209,3000,6.71706239651601,23.074915412178832,4.752838310747188,0.7189397938878781
2023-04-16,Sandhill Crane,Arctic,Antarctic,210,19000,16.201985587460552,9.425681318299151,0.792792544690168,0.4308460692366918
2023-04-16,Peregrine Falcon,Arctic,Antarctic,202,19000,31.208438434145677,24.01744409250856,0.17432520130067655,0.3033808559168575
2023-04-16,Osprey,Greenland,Brazil,211,9000,19.854360367404887,15.904783494552373,1.4528550306624617,0.35686253495521175
2023-04-16,Red Knot,Northern US,Central America,195,3000,12.947869937740371,6.088202555003559,2.138050410290902,0.8022046774818703
2023-04-16,Warbler,Northern US,Central America,207,3000,12.720954527731262,15.280855793564083,0.9030617590304045,0.738117159696933
2023-04-23,Arctic Tern,Greenland,Brazil,197,9000,17.73660119212502,17.552607098035757,5.474452867850422,0.47943858576530585
2023-04-23,Barn Swallow,Canada,Mexico,215,4500,30.668547072137862,17.26078512944771,3.43584451321415,0.5057517951779277
2023-04-23,Ruby-throated Hummingbird,Greenland,Brazil,197,9000,15.48188754747902,14.627116642157045,2.2792500296707066,0.8383696032813133
2023-04-23,American Robin,Northern US,Central America,195,3000,15.779690993832986,18.900787529948076,1.1246528744829796,0.7146441639627419
2023-04-23,Canada Goose,Canada,Mexico,191,4500,20.629106602850854,21.475952308700684,1.311899824367781,0.7044157074756796
2023-04-23,Sandhill Crane,Arctic,Antarctic,189,19000,13.925551182057506,14.466917618552365,2.7268882380600927,0.7590411446262224
2023-04-23,Peregrine Falcon,Arctic,Antarctic,188,19000,40.03171790905711,10.747073234839934,1.795361967982612,0.47867224393757934
2023-04-23,Osprey,Alaska,Argentina,195,17000,10.16015660399447,13.28218164247992,1.9038105551258744,0.4280984363465975
2023-04-23,Red Knot,Northern US,Central America,192,3000,19.483821014612595,7.008022867512023,5.866321926064834,0.3468297170399352
2023-04-23,Warbler,Greenland,Brazil,197,9000,28.085625306211313,18.13243898946258,5.022962525430266,0.5403572244631634
2023-04-30,Arctic Tern,Arctic,Antarctic,198,19000,19.117321054889082,24.423488102799165,3.0863350813136563,0.6256641012958825
2023-04-30,Barn Swallow,Greenland,Brazil,229,9000,12.26622502622299,6.67805083656396,1.4540429380196864,0.4350350073088033
2023-04-30,Ruby-throated Hummingbird,Northern US,Central America,181,3000,22.764277744479855,10.82916835315794,0.2494758110827007,0.6922095993942813
2023-04-30,American Robin,Canada,Mexico,193,4500,-4.037182691477511,15.401798752116687,1.0239835443831797,0.6128532254089945
2023-04-30,Canada Goose,Northern US,Central America,196,3000,27.829895941455725,13.510114656793773,0.12757107231590373,0.6340942265294826
2023-04-30,Sandhill Crane,Alaska,Argentina,197,17000,16.22080877033541,18.326106462565846,1.5815804771048534,0.42315451784176206
2023-04-30,Peregrine Falcon,Northern US,Central America,200,3000,13.441824447987859,6.60415415627452,2.7812409618126135,0.38450021349023017
2023-04-30,Osprey,Alaska,Argentina,207,17000,12.120623050393428,8.347350614533028,7.675378248985259,0.525024418944126
2023-04-30,Red Knot,Canada,Mexico,197,4500,-1.3477977808427895,11.770701540454587,0.43780709772179055,0.8164133103443938
2023-04-30,Warbler,Canada,Mexico,204,4500,4.7190855615014105,21.26240545242839,3.086453638309825,0.8340632840656226
2023-05-07,Arctic Tern,Alaska,Argentina,203,17000,29.192691693630408,9.878651276204325,3.6507898954195093,0.5255297121989979
2023-05-07,Barn Swallow,Arctic,Antarctic,170,19000,9.759319763472702,22.417811400533335,0.48022725430379704,0.5558339368616552
2023-05-07,Ruby-throated Hummingbird,Canada,Mexico,189,4500,13.824285363239348,7.5060179281221835,0.7860611623295696,0.6389999827091495
2023-05-07,American Robin,Northern US,Central America,193,3000,14.760094902836073,19.354445094869828,1.6331124152706438,0.33396898388083407
2023-05-07,Canada Goose,Canada,Mexico,201,4500,24.380913689397083,18.633512967181467,0.4628280959941306,0.36629029203961117
2023-05-07,Sandhill Crane,Arctic,Antarctic,201,19000,21.487030777040516,22.689426271510552,0.17846866492687333,0.566629417380639
2023-05-07,Peregrine Falcon,Greenland,Brazil,192,9000,20.104775188058,15.6748396155533,1.2045463616545902,0.8859258638067384
2023-05-07,Osprey,Greenland,Brazil,186,9000,31.539675407780415,9.742961464730044,1.1106007643478755,0.7383397622600429
2023-05-07,Red Knot,Greenland,Brazil,180,9000,18.293435693814722,19.401563213560046,0.35073994583676443,0.6795956255577238
2023-05-07,Warbler,Northern US,Central America,184,3000,5.810606828135571,8.674778516848558,1.4327774466792753,0.35595607210849906
